ticker,class_code,side,notional,entry_price,lot_size
ROSN,SPBFUT_CONT,long,4714.231224571856,88906.94094400073,1
SNGSP,SPBFUT_CONT,long,4296.041894260088,64952.427312846194,1
LKOH,SPBFUT_CONT,long,4513.207715317842,91868.53006047632,1
Tracker Fund,SPBFUT_CONT,short,5198.6101181513695,22795.355499608635,1
FLOT,SPBFUT_CONT,short,8422.23053495637,16183.508398282967,1
FEES,SPBFUT_CONT,long,3410.912337150359,21775.538656621975,1
SIBN,SPBFUT_CONT,long,4639.153512927141,9168.97529088498,1
HEAD,TQBR,long,2595.8496833145186,3826.0,1
EUR/RUB,SPBFUT_CONT,short,7688.310887787397,125816.6113969562,1
DZRD,TQBR,short,814.3839554671622,7135.0,1
FEES,SPBFUT_CONT,long,5051.908993761929,21630.765185461747,1
PHOR,TQBR,short,6239.433045771224,6632.0,1
RTGZ,TQBR,short,1885.9238319666295,34400.0,1
AFKS,SPBFUT_CONT,short,9669.303930248034,26755.85700820722,1
SNGS,SPBFUT_CONT,long,7355.2061317652515,55355.297918082775,1
FEES,SPBFUT_CONT,long,5483.850726121032,20873.117353056565,1
MTSS,SPBFUT_CONT,short,12324.614865378311,30789.68071958013,1
NLMK,SPBFUT_CONT,long,7122.749460157181,28299.608378184577,1
Tracker Fund,SPBFUT_CONT,short,7273.272396728953,23031.76881766153,1
SIBN,SPBFUT_CONT,long,4237.885201654869,9981.695773807702,1
BELU,TQBR,long,4818.508503259146,5709.0,1
AFKS,SPBFUT_CONT,short,8952.313522056113,27055.54531991855,1
NLMK,SPBFUT_CONT,short,5426.340910531346,27935.03324751684,1
RTGZ,TQBR,short,1451.2661246362488,32000.0,1
MGNT,TQBR,long,5278.223911968477,6078.5,1
EUR/RUB,SPBFUT_CONT,short,9491.553686687781,124489.03183744656,1
MOEX,SPBFUT_CONT,long,4289.710953482766,21842.478125072663,1
SNGSP,SPBFUT_CONT,long,4772.9286688599395,66805.3163138331,1
SBERP,SPBFUT_CONT,long,8118.105806264396,34391.343089127906,1
SBER,SPBFUT_CONT,long,7282.330324119296,34761.565265622936,1
RTGZ,TQBR,long,1093.484761393608,36400.0,1
MTSS,SPBFUT_CONT,short,5198.159396017541,30748.732580166576,1
EUR/RUB,SPBFUT_CONT,short,10043.722007051512,122976.85550109085,1
SNGSP,SPBFUT_CONT,long,3392.7451872474035,67394.053219979,1
TATN,SPBFUT_CONT,long,4693.687346464752,82092.34383393887,1
SBER,SPBFUT_CONT,long,6398.010127761422,34644.46198609368,1
RTKM,SPBFUT_CONT,long,7025.227507528727,10515.68982425811,1
USD/RUB,SPBFUT_CONT,short,7306.995094356921,122751.05953795995,1
iShares Core,SPBFUT_CONT,long,6430.843682870431,27152.11711462667,1
RTGZ,TQBR,short,1450.1637664119453,33800.0,1
ROSN,SPBFUT_CONT,short,9075.654181370985,86384.83080835408,1
IRAO,SPBFUT_CONT,short,11595.594592680856,57986.9647610154,1
IRAO,SPBFUT_CONT,short,9199.441255273934,58116.99239941334,1
iShares Core,SPBFUT_CONT,short,5688.835394062546,26252.505857517048,1
MAGN,SPBFUT_CONT,short,6393.615567608229,72805.17009655574,1
iShares Core,SPBFUT_CONT,long,2855.9765354589085,27466.354147815666,1
ROSN,SPBFUT_CONT,short,7538.816418162896,85394.99396091478,1
BANE,TQBR,long,1854.5384065394876,2421.5,1
ROSN,SPBFUT_CONT,long,6676.068807910818,86323.4229093992,1
RTKM,SPBFUT_CONT,long,7519.642532116597,10365.600899159404,1
RUAL,SPBFUT_CONT,short,4222.239439070308,6405.867132004487,1
VSMO,TQBR,short,2061.2653998765177,34480.0,1
GAZP,SPBFUT_CONT,short,6316.9001193743725,29096.17454923134,1
CBOM,SPBFUT_CONT,long,1063.2689701587296,9900.559515842911,1
MAGN,SPBFUT_CONT,short,8893.538648544989,71680.65845627479,1
MGNT,SPBFUT_CONT,long,4677.139830806662,8689.27742461336,1
LKOH,TQBR,short,2503.6196223861593,7170.0,1
PHOR,TQBR,short,3185.470666430327,6670.0,1
AKRN,TQBR,short,7167.421336852169,18750.0,1
SMLT,SPBFUT_CONT,short,4095.0160305772074,6324.474151868462,1
AKRN,TQBR,short,5442.937909692074,18668.0,1
WUSH,SPBFUT_CONT,short,2781.5999758803837,2906.9957426666265,1
AFKS,SPBFUT_CONT,short,7649.82741249879,25481.393029982173,1
HYDR,SPBFUT_CONT,short,4096.918678841741,11415.971413682308,1
AKRN,TQBR,short,6017.681551670077,18734.0,1
ALRS,SPBFUT_CONT,short,4589.9461807266325,11323.827335790593,1
BSPB,TQBR,short,1725.5070396213885,211.49,10
AKRN,TQBR,short,6753.793540660363,18716.0,1
Индекс моско,SPBFUT_CONT,short,4350.089517680826,5002.680006028601,1
USD/RUB,SPBFUT_CONT,long,7704.47712962623,131934.4088245049,1
RTSI,SPBFUT_CONT,short,6985.22088067378,117292.35980567252,1
Индекс госуд,SPBFUT_CONT,short,12002.293289094698,15414.880095558154,1
SMLT,TQBR,long,3366.574155883902,3904.0,1
Tracker Fund,SPBFUT_CONT,short,3986.2004199863477,21612.844859022087,1
AKRN,TQBR,short,7911.069354310026,18768.0,1
HEAD,TQBR,short,1809.5871247920632,2973.0,1
BELU,TQBR,long,3233.078618454416,5358.0,1
MAGN,SPBFUT_CONT,short,4143.40219568049,71076.94807128838,1
SBERP,SPBFUT_CONT,short,10012.708399015028,32131.995302104555,1
SBER,SPBFUT_CONT,long,6451.6156399241845,32891.65329715167,1
VKCO,SPBFUT_CONT,short,2507.1130848892863,9225.971646725431,1
RTGZ,TQBR,short,1857.6420666240986,30200.0,1
SNGSP,SPBFUT_CONT,long,4083.047958730375,65661.68709768064,1
Tracker Fund,SPBFUT_CONT,short,5619.122940320092,21302.63030616718,1
RUAL,SPBFUT_CONT,short,5281.619843857243,5825.4405295531815,1
MGNT,SPBFUT_CONT,long,5890.295571382148,9235.295760821058,1
FLOT,SPBFUT_CONT,long,2319.482711714544,19126.35684926813,1
MTSS,SPBFUT_CONT,short,7299.416690907994,27195.15181359187,1
MAGN,SPBFUT_CONT,short,7276.181417887473,71308.60946498696,1
ROSN,SPBFUT_CONT,long,6298.644195563727,86387.32337702178,1
SIBN,SPBFUT_CONT,long,3853.16309815738,10890.850200130186,1
SMLT,TQBR,short,3481.033779801327,3849.6,1
MOEX,SPBFUT_CONT,long,6427.625443892151,21075.37315909648,1
MAGN,SPBFUT_CONT,long,5602.843886451481,71994.1655661066,1
AFKS,SPBFUT_CONT,long,12808.431126653,25341.83866084532,1
MOEX,SPBFUT_CONT,short,8613.863876714187,21132.2965898268,1
iShares Core,SPBFUT_CONT,long,10802.572980296094,27548.386324141233,1
Nasdaq 100,SPBFUT_CONT,long,9003.92475806471,18551.291774718517,1
ALRS,SPBFUT_CONT,long,4587.582388775968,11941.873476150053,1
MGNT,SPBFUT_CONT,long,8607.886751660113,9604.26866437978,1
CBOM,SPBFUT_CONT,long,4397.968114285621,10608.136372037863,1
ROSN,SPBFUT_CONT,long,9203.992857634466,86974.59274056373,1
MAGN,SPBFUT_CONT,long,6063.159740095046,75471.78020872138,1
MTSS,SPBFUT_CONT,long,7185.672175118963,28751.972654103767,1
RTGZ,TQBR,long,2819.8415683912776,32200.0,1
CBOM,SPBFUT_CONT,long,3330.6201180251924,10623.38159796175,1
Tracker Fund,SPBFUT_CONT,short,4590.047370238706,20631.72978511193,1
RUAL,SPBFUT_CONT,short,5661.56990940667,5928.946413476392,1
IRAO,SPBFUT_CONT,short,10479.59775314806,53584.12170149743,1
Nasdaq 100,SPBFUT_CONT,long,9989.163556761398,18649.71304898,1
EUR/RUB,SPBFUT_CONT,short,14612.292084918807,121713.81934177088,1
MGNT,TQBR,long,6831.962851033943,6925.0,1
RTKM,SPBFUT_CONT,long,9591.199202611147,10232.20165478374,1
GAZP,SPBFUT_CONT,long,10675.648892692214,29373.68611901512,1
IRAO,SPBFUT_CONT,short,9915.777155369444,52863.870743669344,1
FEES,SPBFUT_CONT,long,5826.530701208035,19261.25487389591,1
ALRS,SPBFUT_CONT,short,6563.0317151548925,11765.052089371682,1
AFKS,SPBFUT_CONT,long,12055.608230958058,26220.815722417112,1
USD/RUB,SPBFUT_CONT,short,14192.622394843687,127627.89442595352,1
RTSI,SPBFUT_CONT,long,12012.60654016008,125298.58895374682,1
GAZP,SPBFUT_CONT,short,11658.461518405615,28930.703429785768,1
LKOH,SPBFUT_CONT,long,9799.784086549957,90532.69676545948,1
SNGSP,SPBFUT_CONT,long,7194.35849807206,63300.67827694925,1
RTGZ,TQBR,long,3078.158591438591,32000.0,1
Tracker Fund,SPBFUT_CONT,short,5721.900827572476,20363.36957668983,1
SIBN,SPBFUT_CONT,long,8056.210243762391,10940.72609935577,1
iShares Core,SPBFUT_CONT,long,7942.900534882111,30551.827415680036,1
VSMO,TQBR,long,5030.469950200346,41020.0,1
NLMK,SPBFUT_CONT,long,6029.0851127670885,27880.751550307483,1
SNGS,SPBFUT_CONT,long,5546.826156175298,48766.44001785345,1
HEAD,TQBR,long,1978.9032087724465,3659.0,1
FEES,SPBFUT_CONT,long,10761.06155504072,19659.380475359227,1
IRAO,SPBFUT_CONT,short,11356.42023574293,52807.780403590696,1
NLMK,SPBFUT_CONT,long,6283.960849355634,27871.102323527488,1
MOEX,SPBFUT_CONT,short,9776.117024104213,21065.885920641427,1
Tracker Fund,SPBFUT_CONT,long,8287.596358657105,20763.447869062227,1
RTKM,SPBFUT_CONT,long,2972.3811715800243,11464.290156793248,1
